city,country,latitude,longitude,forecast_date,extracted_at,temperature_max,temperature_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code,source
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-17,2026-09-17 10:41:52.105545+00:00,29.4,17.4,0.0,0,13.4,26.3,3,open-meteo
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-18,2026-09-17 10:41:52.105545+00:00,32.1,17.8,0.0,0,17.7,33.1,3,open-meteo
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-19,2026-09-17 10:41:52.105545+00:00,32.4,21.5,0.0,0,29.3,58.3,2,open-meteo
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-20,2026-09-17 10:41:52.105545+00:00,34.1,23.2,0.0,0,25.9,50.4,2,open-meteo
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-21,2026-09-17 10:41:52.105545+00:00,33.2,22.8,0.0,3,23.3,48.6,3,open-meteo
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-22,2026-09-17 10:41:52.105545+00:00,34.6,22.4,0.0,0,15.4,31.7,3,open-meteo
Douar Ain Maatouf,Morocco,34.4353,-4.5567,2026-09-23,2026-09-17 10:41:52.105545+00:00,35.0,21.2,0.0,0,15.0,31.0,0,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-17,2026-09-17 10:41:52.185710+00:00,28.1,14.9,0.0,0,13.4,26.6,45,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-18,2026-09-17 10:41:52.185710+00:00,29.7,17.1,0.0,0,16.9,39.2,3,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-19,2026-09-17 10:41:52.185710+00:00,29.1,19.1,0.0,0,27.2,53.6,2,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-20,2026-09-17 10:41:52.185710+00:00,31.2,20.9,0.0,0,22.3,48.2,2,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-21,2026-09-17 10:41:52.185710+00:00,30.0,20.4,0.0,5,20.4,41.8,2,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-22,2026-09-17 10:41:52.185710+00:00,31.1,18.8,0.0,0,11.5,27.6,2,open-meteo
Msila,Morocco,34.4427,-4.1711,2026-09-23,2026-09-17 10:41:52.185710+00:00,32.3,18.8,0.0,0,14.6,31.7,2,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-17,2026-09-17 10:41:52.267517+00:00,29.6,18.1,0.0,0,18.7,32.0,3,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-18,2026-09-17 10:41:52.267517+00:00,31.3,17.8,0.0,0,16.3,29.5,3,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-19,2026-09-17 10:41:52.267517+00:00,34.1,18.4,0.0,0,19.2,33.8,2,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-20,2026-09-17 10:41:52.267517+00:00,34.2,22.3,0.0,0,22.3,38.5,2,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-21,2026-09-17 10:41:52.267517+00:00,35.8,22.4,0.0,0,21.9,38.9,1,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-22,2026-09-17 10:41:52.267517+00:00,36.1,19.4,0.0,3,20.4,35.3,0,open-meteo
Amdel,Morocco,31.5617,-8.8944,2026-09-23,2026-09-17 10:41:52.267517+00:00,35.2,18.9,0.0,3,17.8,30.6,1,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-17,2026-09-17 10:41:52.362720+00:00,22.8,12.9,3.5,73,25.1,43.2,61,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-18,2026-09-17 10:41:52.362720+00:00,23.0,13.0,1.5,53,18.7,31.0,61,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-19,2026-09-17 10:41:52.362720+00:00,22.1,13.2,1.6,58,16.2,24.8,80,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-20,2026-09-17 10:41:52.362720+00:00,21.4,12.9,1.5,48,12.1,33.5,80,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-21,2026-09-17 10:41:52.362720+00:00,21.4,13.3,2.1,58,9.7,33.1,80,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-22,2026-09-17 10:41:52.362720+00:00,24.2,13.0,0.6,20,13.0,29.2,3,open-meteo
Aït Hani,Morocco,31.7786,-5.4555,2026-09-23,2026-09-17 10:41:52.362720+00:00,24.1,15.5,0.3,24,15.5,32.0,2,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-17,2026-09-17 10:41:52.443141+00:00,29.6,17.5,0.0,0,14.3,27.7,3,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-18,2026-09-17 10:41:52.443141+00:00,31.8,16.4,0.0,0,13.0,25.6,3,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-19,2026-09-17 10:41:52.443141+00:00,33.6,19.0,0.0,3,19.9,38.9,2,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-20,2026-09-17 10:41:52.443141+00:00,36.3,22.2,0.0,0,16.3,31.3,2,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-21,2026-09-17 10:41:52.443141+00:00,36.1,21.6,0.0,5,15.9,34.2,1,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-22,2026-09-17 10:41:52.443141+00:00,35.9,20.5,0.0,0,13.0,25.9,2,open-meteo
Ain Bida,Morocco,33.9856,-4.8931,2026-09-23,2026-09-17 10:41:52.443141+00:00,36.3,18.9,0.0,0,14.1,28.1,1,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-17,2026-09-17 10:41:52.524046+00:00,27.5,15.5,0.0,0,15.5,29.5,3,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-18,2026-09-17 10:41:52.524046+00:00,28.3,16.9,0.0,0,22.8,41.4,2,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-19,2026-09-17 10:41:52.524046+00:00,27.4,18.1,0.0,0,34.1,65.2,3,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-20,2026-09-17 10:41:52.524046+00:00,29.7,19.3,0.0,0,26.8,49.3,2,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-21,2026-09-17 10:41:52.524046+00:00,29.1,19.4,0.0,0,25.2,45.7,2,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-22,2026-09-17 10:41:52.524046+00:00,30.2,18.4,0.0,0,17.7,34.6,2,open-meteo
Oulad Cherif,Morocco,34.2686,-4.1594,2026-09-23,2026-09-17 10:41:52.524046+00:00,31.1,17.0,0.0,0,17.3,31.7,0,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-17,2026-09-17 10:41:52.605708+00:00,26.4,17.9,0.0,0,19.0,36.4,2,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-18,2026-09-17 10:41:52.605708+00:00,28.2,18.0,0.0,0,19.7,37.4,2,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-19,2026-09-17 10:41:52.605708+00:00,29.9,17.3,0.0,0,16.9,32.8,3,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-20,2026-09-17 10:41:52.605708+00:00,31.3,19.7,0.0,0,15.9,32.4,45,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-21,2026-09-17 10:41:52.605708+00:00,32.4,19.2,0.0,0,17.8,34.9,45,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-22,2026-09-17 10:41:52.605708+00:00,31.8,19.2,0.0,0,15.5,31.0,45,open-meteo
Souq Sebt Says,Morocco,32.7772,-8.6433,2026-09-23,2026-09-17 10:41:52.605708+00:00,31.1,18.6,0.0,0,18.3,36.7,45,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-17,2026-09-17 10:41:52.691951+00:00,25.2,21.6,0.8,0,30.4,48.6,51,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-18,2026-09-17 10:41:52.691951+00:00,24.9,21.1,0.9,12,25.3,41.8,51,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-19,2026-09-17 10:41:52.691951+00:00,25.5,20.2,0.0,0,20.2,36.7,1,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-20,2026-09-17 10:41:52.691951+00:00,25.6,19.9,0.0,0,21.5,37.4,3,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-21,2026-09-17 10:41:52.691951+00:00,25.5,19.9,0.0,2,23.2,39.2,3,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-22,2026-09-17 10:41:52.691951+00:00,25.4,20.9,0.0,4,25.8,42.1,3,open-meteo
Tarfaya,Morocco,27.9133,-12.9317,2026-09-23,2026-09-17 10:41:52.691951+00:00,25.1,20.9,0.0,4,23.5,39.2,3,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-17,2026-09-17 10:41:52.773926+00:00,26.0,20.7,0.0,3,14.7,28.8,3,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-18,2026-09-17 10:41:52.773926+00:00,25.1,21.3,0.0,5,19.3,38.5,45,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-19,2026-09-17 10:41:52.773926+00:00,25.8,22.4,0.0,35,30.1,61.6,3,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-20,2026-09-17 10:41:52.773926+00:00,26.1,23.8,0.9,75,29.2,58.7,3,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-21,2026-09-17 10:41:52.773926+00:00,25.7,22.6,0.6,38,23.6,47.2,3,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-22,2026-09-17 10:41:52.773926+00:00,26.4,22.2,0.0,7,12.3,32.0,45,open-meteo
Farkhâna,Morocco,35.2869,-3.0144,2026-09-23,2026-09-17 10:41:52.773926+00:00,27.1,21.9,0.0,0,11.0,32.8,45,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-17,2026-09-17 10:41:52.864758+00:00,29.6,23.0,0.9,20,21.1,36.4,80,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-18,2026-09-17 10:41:52.864758+00:00,31.5,21.6,0.0,13,18.1,28.4,3,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-19,2026-09-17 10:41:52.864758+00:00,30.6,22.9,0.0,3,27.9,44.6,3,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-20,2026-09-17 10:41:52.864758+00:00,30.5,21.3,0.0,3,21.9,33.8,3,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-21,2026-09-17 10:41:52.864758+00:00,29.1,21.4,1.8,28,10.4,34.6,80,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-22,2026-09-17 10:41:52.864758+00:00,31.2,20.7,0.0,13,11.9,24.5,3,open-meteo
Tamezmout,Morocco,30.8075,-6.1142,2026-09-23,2026-09-17 10:41:52.864758+00:00,31.2,20.7,0.0,13,15.7,27.4,2,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-17,2026-09-17 10:41:52.948740+00:00,27.3,14.9,0.0,0,19.8,36.4,3,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-18,2026-09-17 10:41:52.948740+00:00,27.0,15.7,0.0,0,20.5,37.8,45,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-19,2026-09-17 10:41:52.948740+00:00,28.6,18.5,0.3,8,15.9,33.8,80,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-20,2026-09-17 10:41:52.948740+00:00,29.4,18.3,0.0,0,22.5,42.1,45,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-21,2026-09-17 10:41:52.948740+00:00,28.3,19.0,0.0,10,19.8,37.1,45,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-22,2026-09-17 10:41:52.948740+00:00,26.4,17.5,0.0,3,12.6,27.4,45,open-meteo
Bni Drar,Morocco,34.8281,-1.9936,2026-09-23,2026-09-17 10:41:52.948740+00:00,26.7,17.3,0.0,3,11.9,27.7,45,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-17,2026-09-17 10:41:53.034689+00:00,30.6,17.5,0.0,0,14.9,28.1,3,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-18,2026-09-17 10:41:53.034689+00:00,31.8,18.2,0.0,0,22.0,39.6,2,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-19,2026-09-17 10:41:53.034689+00:00,31.4,22.3,0.0,0,35.3,65.9,2,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-20,2026-09-17 10:41:53.034689+00:00,33.7,22.8,0.0,0,25.3,54.7,2,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-21,2026-09-17 10:41:53.034689+00:00,33.0,23.2,0.0,5,22.7,45.4,2,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-22,2026-09-17 10:41:53.034689+00:00,34.1,22.3,0.0,0,12.8,25.9,2,open-meteo
Oued Amlil,Morocco,34.1917,-4.2711,2026-09-23,2026-09-17 10:41:53.034689+00:00,34.8,21.7,0.0,0,17.6,31.7,0,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-17,2026-09-17 10:41:53.117997+00:00,28.1,15.3,0.2,35,10.3,29.2,3,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-18,2026-09-17 10:41:53.117997+00:00,26.7,17.1,0.2,28,10.1,25.9,3,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-19,2026-09-17 10:41:53.117997+00:00,30.6,19.0,0.0,28,24.7,49.0,3,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-20,2026-09-17 10:41:53.117997+00:00,31.3,21.4,0.3,40,14.9,39.6,3,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-21,2026-09-17 10:41:53.117997+00:00,29.3,20.1,0.0,43,21.3,46.4,2,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-22,2026-09-17 10:41:53.117997+00:00,28.5,18.6,0.0,10,21.1,45.0,2,open-meteo
Tifni,Morocco,31.6281,-6.9444,2026-09-23,2026-09-17 10:41:53.117997+00:00,29.7,18.4,0.0,0,19.1,44.3,1,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-17,2026-09-17 10:41:53.199167+00:00,27.1,17.5,0.0,0,17.7,33.5,3,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-18,2026-09-17 10:41:53.199167+00:00,28.0,16.7,0.0,0,18.8,36.0,3,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-19,2026-09-17 10:41:53.199167+00:00,30.9,17.5,0.0,0,17.4,33.5,45,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-20,2026-09-17 10:41:53.199167+00:00,34.1,20.5,0.0,0,16.3,32.8,45,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-21,2026-09-17 10:41:53.199167+00:00,34.3,19.5,0.0,0,17.9,35.6,45,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-22,2026-09-17 10:41:53.199167+00:00,33.5,19.2,0.0,0,16.9,33.8,45,open-meteo
Oulad Hammou,Morocco,33.1156,-7.9333,2026-09-23,2026-09-17 10:41:53.199167+00:00,32.5,19.5,0.0,3,18.9,37.4,45,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-17,2026-09-17 10:41:53.280453+00:00,27.2,14.4,0.0,0,16.1,32.4,3,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-18,2026-09-17 10:41:53.280453+00:00,29.3,15.1,0.0,0,13.9,28.1,3,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-19,2026-09-17 10:41:53.280453+00:00,32.8,18.8,0.0,3,14.6,31.7,2,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-20,2026-09-17 10:41:53.280453+00:00,34.5,22.6,0.0,3,18.7,37.4,2,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-21,2026-09-17 10:41:53.280453+00:00,34.0,21.7,0.0,10,17.1,33.5,2,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-22,2026-09-17 10:41:53.280453+00:00,33.6,20.9,0.0,10,14.2,30.2,2,open-meteo
Tanant,Morocco,31.8667,-6.95,2026-09-23,2026-09-17 10:41:53.280453+00:00,34.1,18.1,0.0,0,16.3,33.5,1,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-17,2026-09-17 10:41:53.358838+00:00,25.0,16.4,0.0,0,11.4,28.4,3,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-18,2026-09-17 10:41:53.358838+00:00,24.2,19.4,0.3,0,17.4,39.2,45,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-19,2026-09-17 10:41:53.358838+00:00,24.4,21.6,3.0,0,28.4,65.5,80,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-20,2026-09-17 10:41:53.358838+00:00,24.3,22.6,5.2,0,23.0,50.4,80,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-21,2026-09-17 10:41:53.358838+00:00,24.3,21.9,1.8,0,19.9,44.6,80,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-22,2026-09-17 10:41:53.358838+00:00,26.6,21.7,0.0,0,26.7,54.7,2,open-meteo
Douar El Mellaliyine,Morocco,35.6264,-5.3414,2026-09-23,2026-09-17 10:41:53.358838+00:00,26.9,22.4,0.0,0,19.0,46.8,2,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-17,2026-09-17 10:41:53.435998+00:00,28.2,19.0,0.0,0,18.6,32.8,2,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-18,2026-09-17 10:41:53.435998+00:00,30.4,17.9,0.0,0,18.4,32.8,1,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-19,2026-09-17 10:41:53.435998+00:00,32.4,17.9,0.0,0,16.0,28.8,3,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-20,2026-09-17 10:41:53.435998+00:00,34.6,20.6,0.0,0,18.0,32.4,2,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-21,2026-09-17 10:41:53.435998+00:00,35.5,21.2,0.0,0,18.1,32.8,1,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-22,2026-09-17 10:41:53.435998+00:00,36.0,18.2,0.0,0,15.8,30.6,45,open-meteo
El Ghourdane,Morocco,32.3205,-8.7637,2026-09-23,2026-09-17 10:41:53.435998+00:00,35.5,19.6,0.0,0,17.5,33.5,45,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-17,2026-09-17 10:41:53.515724+00:00,27.8,17.6,0.0,0,17.9,32.4,3,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-18,2026-09-17 10:41:53.515724+00:00,28.9,17.0,0.0,0,18.3,33.1,3,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-19,2026-09-17 10:41:53.515724+00:00,31.9,17.2,0.0,0,17.0,30.6,45,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-20,2026-09-17 10:41:53.515724+00:00,35.0,20.7,0.0,0,16.3,33.8,45,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-21,2026-09-17 10:41:53.515724+00:00,35.0,19.6,0.0,0,20.1,37.8,45,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-22,2026-09-17 10:41:53.515724+00:00,33.4,19.1,0.0,0,17.8,32.8,45,open-meteo
Laghzawna,Morocco,33.1914,-7.6701,2026-09-23,2026-09-17 10:41:53.515724+00:00,32.3,18.9,0.0,3,19.4,35.6,45,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-17,2026-09-17 10:41:53.594746+00:00,28.6,16.6,0.0,0,15.6,29.2,2,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-18,2026-09-17 10:41:53.594746+00:00,30.0,15.6,0.0,0,16.6,30.6,3,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-19,2026-09-17 10:41:53.594746+00:00,34.3,16.3,0.0,0,15.0,28.1,2,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-20,2026-09-17 10:41:53.594746+00:00,36.6,20.9,0.0,0,16.2,29.5,2,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-21,2026-09-17 10:41:53.594746+00:00,36.3,20.3,0.0,0,17.5,33.1,1,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-22,2026-09-17 10:41:53.594746+00:00,34.0,19.8,0.0,0,15.9,32.4,1,open-meteo
Al M’aziz,Morocco,33.7039,-6.34,2026-09-23,2026-09-17 10:41:53.594746+00:00,34.4,19.2,0.0,3,18.6,36.4,1,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-17,2026-09-17 10:41:53.672867+00:00,29.5,16.8,0.0,0,15.6,36.7,3,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-18,2026-09-17 10:41:53.672867+00:00,30.5,19.0,0.0,0,22.4,55.8,2,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-19,2026-09-17 10:41:53.672867+00:00,29.5,19.9,0.0,0,34.6,93.2,3,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-20,2026-09-17 10:41:53.672867+00:00,31.9,21.4,0.0,0,29.2,79.6,2,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-21,2026-09-17 10:41:53.672867+00:00,31.1,21.3,0.0,8,27.0,72.0,2,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-22,2026-09-17 10:41:53.672867+00:00,32.7,20.7,0.0,0,16.6,53.3,3,open-meteo
El Arba Des Bir Lenni,Morocco,34.3272,-4.2039,2026-09-23,2026-09-17 10:41:53.672867+00:00,32.9,20.5,0.0,0,17.4,33.8,0,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-17,2026-09-17 10:41:53.751373+00:00,29.6,17.1,0.0,0,14.0,28.8,3,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-18,2026-09-17 10:41:53.751373+00:00,32.1,16.6,0.0,0,14.7,33.8,3,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-19,2026-09-17 10:41:53.751373+00:00,33.6,21.4,0.0,0,27.3,56.2,2,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-20,2026-09-17 10:41:53.751373+00:00,35.2,23.2,0.0,0,23.2,49.7,2,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-21,2026-09-17 10:41:53.751373+00:00,34.5,23.1,0.0,3,20.5,42.5,1,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-22,2026-09-17 10:41:53.751373+00:00,35.0,22.8,0.0,0,14.8,33.8,3,open-meteo
Oulad Daoud,Morocco,34.4303,-4.7728,2026-09-23,2026-09-17 10:41:53.751373+00:00,35.7,21.4,0.0,0,16.5,29.9,0,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-17,2026-09-17 10:41:53.830246+00:00,27.8,16.9,0.0,0,16.6,31.7,3,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-18,2026-09-17 10:41:53.830246+00:00,28.9,16.3,0.0,0,17.1,32.8,3,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-19,2026-09-17 10:41:53.830246+00:00,31.8,16.7,0.0,0,16.6,31.7,3,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-20,2026-09-17 10:41:53.830246+00:00,35.0,20.9,0.0,0,16.5,32.8,2,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-21,2026-09-17 10:41:53.830246+00:00,35.4,19.5,0.0,0,18.8,38.2,45,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-22,2026-09-17 10:41:53.830246+00:00,34.8,18.5,0.0,0,17.9,33.8,45,open-meteo
Jaqma,Morocco,33.2925,-7.4406,2026-09-23,2026-09-17 10:41:53.830246+00:00,33.8,18.9,0.0,0,19.9,36.7,45,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-17,2026-09-17 10:41:53.907390+00:00,28.8,16.3,0.0,0,12.1,23.4,3,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-18,2026-09-17 10:41:53.907390+00:00,30.9,17.0,0.0,0,17.3,31.7,2,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-19,2026-09-17 10:41:53.907390+00:00,31.6,20.8,0.0,0,23.7,45.4,2,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-20,2026-09-17 10:41:53.907390+00:00,33.5,21.8,0.0,0,17.6,42.8,2,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-21,2026-09-17 10:41:53.907390+00:00,32.8,22.1,0.0,3,19.5,37.8,2,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-22,2026-09-17 10:41:53.907390+00:00,33.8,21.3,0.0,0,11.8,22.0,1,open-meteo
Douar Bouchfaa,Morocco,34.1014,-4.2939,2026-09-23,2026-09-17 10:41:53.907390+00:00,34.1,20.5,0.0,0,17.3,30.6,0,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-17,2026-09-17 10:41:53.985971+00:00,29.3,16.3,0.0,0,16.6,30.6,3,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-18,2026-09-17 10:41:53.985971+00:00,31.1,17.0,0.0,0,13.4,25.9,3,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-19,2026-09-17 10:41:53.985971+00:00,34.8,19.3,0.0,3,15.5,29.2,2,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-20,2026-09-17 10:41:53.985971+00:00,37.2,22.3,0.5,13,17.4,34.9,80,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-21,2026-09-17 10:41:53.985971+00:00,37.1,21.2,0.1,5,18.2,34.9,2,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-22,2026-09-17 10:41:53.985971+00:00,35.5,20.3,0.0,5,13.6,24.8,1,open-meteo
Lafrayta,Morocco,31.932,-7.26,2026-09-23,2026-09-17 10:41:53.985971+00:00,35.8,18.2,0.0,0,15.6,28.8,1,open-meteo
Kenafif,Morocco,30.4167,-9.0333,2026-09-17,2026-09-17 10:41:54.071261+00:00,30.4,19.4,0.0,0,25.6,44.3,45,open-meteo
Kenafif,Morocco,30.4167,-9.0333,2026-09-18,2026-09-17 10:41:54.071261+00:00,30.2,18.5,0.0,0,23.5,39.6,2,open-meteo
Kenafif,Morocco,30.4167,-9.0333,2026-09-19,2026-09-17 10:41:54.071261+00:00,31.0,19.0,0.0,0,24.2,41.0,2,open-meteo
Kenafif,Morocco,30.4167,-9.0333,2026-09-20,2026-09-17 10:41:54.071261+00:00,31.5,19.4,0.0,0,25.0,42.5,2,open-meteo
